nta_id,cluster_id,market_type,demand_score,halal_supply_rate,gap_score,halal_cuisine_diversity,demand_per_capita,population,demand_ci_lo,demand_ci_hi,cluster_confidence,latent_demand_score,halal_cuisine_diversity_norm,total_restaurants,halal_restaurants,critical_rate,grade_a_rate,inspection_frequency,viability_score,final_score,similar_ntas,rank,high_risk_prob,risk_bucket,risk_component,risk_confidence,halal_demand_forecast,new_halal_entry_forecast,moran_ii,moran_p,moran_q,lisa_opportunity,halal_demand_forecast_norm,final_score_adjusted
BK78,1,Growing Market,0.2481231802967145,0.0111111111111111,0.2590752771496885,1.0,0.1670643463169064,148071.0,0.2114049120961292,0.3268902143912134,0.0595535103489158,0.3734729304713303,0.2,90,1,0.5528846153846154,0.2548076923076923,4.622222222222222,0.0946680536940179,0.2218129937173648,"QN63,BK30,BX36",123,1.0,High,Medium-High Risk,High confidence,0.24324428426277567,0.0,0.0,1.0,LL,False,0.14493898558341234,0.1912737394351423
BK33,1,Growing Market,0.2494309293806738,0.0263157894736842,0.1845548023274421,1.0,0.2147255273758393,148071.0,0.2202015660834272,0.3234981235628806,0.5018485654993842,0.4637081641125359,0.2,76,2,0.5016835016835017,0.3468013468013468,3.907894736842105,0.1949280828939862,0.2125799092620436,"MN04,BK38,BK34",124,0.9999999999999999,High,High Risk,High confidence,0.2566246356259694,0.0,0.0,1.0,LL,False,0.16071717983888406,0.18359696857083224
BK43,2,Established Hub,0.4523193074559754,0.0967741935483871,0.0,2.0,0.5547025279284541,148071.0,0.3731791215095715,0.4627086157874989,0.5278313318240127,0.3504045347806022,0.4,62,6,0.5348837209302325,0.2392026578073089,4.854838709677419,0.0956622871367789,0.2000601804097459,"QN61,QN70,BK44",125,1.0,High,High Risk,High confidence,0.45183879104724856,0.0,0.0,1.0,LL,False,0.39091493638864977,0.1766987069276801
QN01,0,Low Demand,0.110913743798159,0.0,0.1732896816706282,0.0,0.0024218039581247,191105.0,0.0173640406988232,0.1768202025507337,0.6707775056454908,0.208516964872954,0.0,91,0,0.4354066985645933,0.5406698564593302,2.2967032967032965,0.3781385955860084,0.1893090893047165,"QN57,BK90,QN19",126,1.0000000000000002,High,Medium-High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.16736065613902515
BK76,0,Low Demand,0.1370225663005095,0.0,0.287586417093027,0.0,0.1602881130928516,148071.0,0.147356252323977,0.2352296375826184,0.4157246940195419,0.4166184626169245,0.0,137,0,0.5756929637526652,0.302771855010661,3.423357664233577,0.113548765849985,0.1925533465274116,"QN76,BK77,BK50",127,0.9999999999999999,High,Medium-High Risk,High confidence,0.21052272208645575,0.0,0.0,1.0,LL,False,0.10635351421973352,0.16541103617992647
QN19,0,Low Demand,0.1048901410881532,0.0,0.1308364619529944,0.0,0.0,148071.0,0.0074975035592527,0.1516571017559279,0.6218462770618481,0.1257108658898554,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1514074944243325,"QN62,SI24,BK95",128,7.233542070749033e-83,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.15747454073676462
QN62,0,Low Demand,0.0938740349424114,0.0,0.1252585404092858,0.0,0.0,148071.0,0.006999423503975,0.1423041014091059,0.614307523079747,0.1301679851556462,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1447698833485523,"QN19,SI24,BK95",129,1.4184044528672535e-82,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.15057095409647364
BK50,0,Low Demand,0.1274886488790974,0.0,0.2165973952365812,0.0,0.0076728815905882,148071.0,0.0340433076171043,0.2093874076792087,0.6725517801090527,0.2773446862120807,0.0,59,0,0.5102880658436214,0.3004115226337449,4.11864406779661,0.1559821523946718,0.1688308481252058,"MN34,BK91,QN76",130,1.0000000000000002,High,Medium-High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.14925665546497655
MN06,0,Low Demand,0.035002959959577,0.0,0.1759860872163252,0.0,0.0221834689228026,147748.0,0.0417144824258618,0.1440336596060002,0.4911297396554665,0.3282164305388995,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1415124720782343,"BK82,QN03,SI24",131,4.696947768369994e-81,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.14718301517221888
QN76,0,Low Demand,0.1288099591892324,0.0,0.2395257841892034,0.0,0.0277338779705864,148071.0,0.0779588091353836,0.2315872082024542,0.6106578678576656,0.3249650293087837,0.0,9,0,0.5,0.2333333333333333,3.333333333333333,0.115000374683459,0.1703343722880661,"BK76,BK50,MN34",132,0.9999999999999999,High,High Risk,High confidence,0.20519733012841562,0.0,0.0,1.0,LL,False,0.1000737786193951,0.14623312680726472
BK82,0,Low Demand,0.1011139019524921,0.0,0.1859695325635456,0.0,0.0223819991760709,148071.0,0.0605823856066727,0.2029476973637932,0.6498682237911558,0.2506477816858121,0.0,90,0,0.4921052631578947,0.4078947368421052,4.222222222222222,0.2450352757231142,0.1638404289510379,"MN06,QN03,BK95",133,1.0,High,Medium-High Risk,High confidence,0.13486695705599158,0.0,0.0,1.0,LL,False,0.017139761546495394,0.1395030604085134
SI24,0,Low Demand,0.065740794922141,0.0,0.1171888799982157,0.0,0.0041475035624801,148071.0,0.0156956984651379,0.1413227449603534,0.5982333062318994,0.1549102825754909,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1302887231760161,"BK95,QN03,QN62",134,7.712434557400121e-82,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.13550951967953123
MN34,0,Low Demand,0.1222621286298154,0.0,0.1967664466119431,0.0,0.067951212114748,148071.0,0.1114488340480536,0.2281543780771065,0.6857406694976229,0.2422830296474047,0.0,33,0,0.5182481751824818,0.3065693430656934,4.151515151515151,0.1550118105788707,0.1586137922124775,"BK50,BK91,QN76",135,1.0000000000000002,High,Medium-High Risk,High confidence,0.14290547148282084,0.0,0.0,1.0,LL,False,0.026618828180037867,0.13518060300956639
QN57,0,Low Demand,0.0938740349424114,0.0,0.1252585404092858,0.0,0.0,148071.0,0.006999423503975,0.1423041014091059,0.614307523079747,0.1301679851556462,0.0,26,0,0.4823529411764706,0.4941176470588235,3.269230769230769,0.3132128232007241,0.1502955947808237,"QN19,QN62,SI24",136,0.9999999999999999,High,Medium-High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.13287037325944717
QN03,0,Low Demand,0.0412885852060072,0.0,0.1104756168351234,0.0,0.0077519457624568,171414.0,0.0230905896384753,0.1342722670933255,0.5772179765533108,0.1770654070746691,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1178225340243256,"BK95,SI24,QN62",137,3.2581255988977786e-81,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.1225437981420073
QN07,1,Growing Market,0.2342514904244628,0.0555555555555555,0.0,1.0,0.0200446505149811,248326.0,0.1305268180574129,0.3386670743952664,0.2990552568439049,0.39816254093198,0.2,18,1,0.4406779661016949,0.3220338983050847,3.2777777777777777,0.2183858313956799,0.1373777624489211,"BK38,MN22,BK33",138,1.0000000000000002,High,High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.1214502301331907
BK95,0,Low Demand,0.0431999466719988,0.0,0.1001706193185368,0.0,0.0,148071.0,0.0050046024501449,0.1038494980533953,0.5731848133255754,0.1519049683529863,0.0,4,0,0.0,0.0,1.0,0.2855842660393672,0.1144650796040877,"SI24,QN03,QN62",139,2.914079676372491e-81,Low,Medium-Low Risk,Low confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.1190518072410165
BK30,0,Low Demand,0.1605504668771648,0.0,0.1593816735374079,0.0,0.0,148071.0,0.0104807417937856,0.2056717652757185,0.6491162739957583,0.1039738826925153,0.0,34,0,0.5911949685534591,0.1949685534591195,4.676470588235294,0.0260753309122967,0.1331879223482884,"BX36,QN63,BK78",140,1.0000000000000002,High,Medium-High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.11774615870727624
BX36,0,Low Demand,0.1169077114289625,0.0,0.136956017189436,0.0,0.0,148071.0,0.0080719008806711,0.1623223599317081,0.6293540769350807,0.1209232977930918,0.0,48,0,0.5473251028806584,0.1975308641975308,5.0625,0.0574988212174832,0.113045255690856,"BK30,QN76,BK91",141,0.9999999999999998,High,Medium-High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.09993882615626828
BK91,0,Low Demand,0.0236173085954207,0.0,0.1149795170955357,0.0,0.004879415955859,148071.0,0.0131978770735758,0.1105392196411277,0.5567104255373876,0.2133158696471525,0.0,49,0,0.5065502183406113,0.2401746724890829,4.673469387755102,0.1154694079965514,0.0785326118756928,"MN34,BK50,QN76",142,1.0000000000000004,High,High Risk,High confidence,0.46014508953118993,0.0,0.0,1.0,LL,False,0.40070977566200916,0.06942756684372202
MN04,0,Low Demand,0.0319760400657731,0.0192307692307692,0.0201152545539048,1.0,0.1458813973196934,101256.0,0.0816508961506506,0.1510172626688476,0.1730099415057505,0.3160652527959751,0.2,52,1,0.4852941176470588,0.2549019607843137,3.923076923076923,0.1403293678457488,0.0489023914170209,"BK34,MN01,MN24",143,0.9999999999999999,High,High Risk,High confidence,0.14687402061085966,0.0,0.0,1.0,LL,False,0.03129856620446846,0.04169713155697018
BK34,1,Growing Market,0.0,0.0171428571428571,0.0,2.0,0.0182533743295727,148071.0,0.0289851960842362,0.1125346062219869,0.0211799824737309,0.2773435105810223,0.4,175,3,0.5723771580345286,0.3173970783532536,4.302857142857143,0.1262339713654182,0.0252467942730836,"MN04,MN01,MN24",144,1.0,High,Medium-High Risk,High confidence,0.12033195843319713,0.0,0.0,1.0,LL,False,0.0,0.02145977513212106
